char_idx,char,top_left_x,top_left_y,width,height,char_idx_in_line,line_idx,page,word_idx,word_idx_in_line,word,question_image_version
27,a,1088.2,443.52,14,31,27,0,Lit_NorthWind_7_question_07111_target,4,4,groasă.,question_images_version_150
28,s,1102.2,443.52,14,31,28,0,Lit_NorthWind_7_question_07111_target,4,4,groasă.,question_images_version_150
29,ă,1116.2,443.52,14,31,29,0,Lit_NorthWind_7_question_07111_target,4,4,groasă.,question_images_version_150
30,.,1130.2,443.52,14,31,30,0,Lit_NorthWind_7_question_07111_target,4,4,groasă.,question_images_version_150
0,C,201.0,252.0,14,31,0,0,Lit_NorthWind_7_question_07111_distractor_a,0,0,Călătorul,question_images_version_150
1,ă,215.0,252.0,14,31,1,0,Lit_NorthWind_7_question_07111_distractor_a,0,0,Călătorul,question_images_version_150
2,l,229.0,252.0,14,31,2,0,Lit_NorthWind_7_question_07111_distractor_a,0,0,Călătorul,question_images_version_150
3,ă,243.0,252.0,14,31,3,0,Lit_NorthWind_7_question_07111_distractor_a,0,0,Călătorul,question_images_version_150
4,t,257.0,252.0,14,31,4,0,Lit_NorthWind_7_question_07111_distractor_a,0,0,Călătorul,question_images_version_150
5,o,271.0,252.0,14,31,5,0,Lit_NorthWind_7_question_07111_distractor_a,0,0,Călătorul,question_images_version_150
6,r,285.0,252.0,14,31,6,0,Lit_NorthWind_7_question_07111_distractor_a,0,0,Călătorul,question_images_version_150
7,u,299.0,252.0,14,31,7,0,Lit_NorthWind_7_question_07111_distractor_a,0,0,Călătorul,question_images_version_150
8,l,313.0,252.0,14,31,8,0,Lit_NorthWind_7_question_07111_distractor_a,0,0,Călătorul,question_images_version_150
9, ,327.0,252.0,14,31,9,0,Lit_NorthWind_7_question_07111_distractor_a,0,0,,question_images_version_150
10,p,341.0,252.0,14,31,10,0,Lit_NorthWind_7_question_07111_distractor_a,1,1,purta,question_images_version_150
11,u,355.0,252.0,14,31,11,0,Lit_NorthWind_7_question_07111_distractor_a,1,1,purta,question_images_version_150
12,r,369.0,252.0,14,31,12,0,Lit_NorthWind_7_question_07111_distractor_a,1,1,purta,question_images_version_150
13,t,383.0,252.0,14,31,13,0,Lit_NorthWind_7_question_07111_distractor_a,1,1,purta,question_images_version_150
14,a,397.0,252.0,14,31,14,0,Lit_NorthWind_7_question_07111_distractor_a,1,1,purta,question_images_version_150
15, ,411.0,252.0,14,31,15,0,Lit_NorthWind_7_question_07111_distractor_a,1,1,,question_images_version_150
16,o,425.0,252.0,14,31,16,0,Lit_NorthWind_7_question_07111_distractor_a,2,2,o,question_images_version_150
17, ,439.0,252.0,14,31,17,0,Lit_NorthWind_7_question_07111_distractor_a,2,2,,question_images_version_150
18,j,453.0,252.0,14,31,18,0,Lit_NorthWind_7_question_07111_distractor_a,3,3,jachetă,question_images_version_150
19,a,467.0,252.0,14,31,19,0,Lit_NorthWind_7_question_07111_distractor_a,3,3,jachetă,question_images_version_150
20,c,481.0,252.0,14,31,20,0,Lit_NorthWind_7_question_07111_distractor_a,3,3,jachetă,question_images_version_150
21,h,495.0,252.0,14,31,21,0,Lit_NorthWind_7_question_07111_distractor_a,3,3,jachetă,question_images_version_150
22,e,509.0,252.0,14,31,22,0,Lit_NorthWind_7_question_07111_distractor_a,3,3,jachetă,question_images_version_150
23,t,523.0,252.0,14,31,23,0,Lit_NorthWind_7_question_07111_distractor_a,3,3,jachetă,question_images_version_150
24,ă,537.0,252.0,14,31,24,0,Lit_NorthWind_7_question_07111_distractor_a,3,3,jachetă,question_images_version_150
25, ,551.0,252.0,14,31,25,0,Lit_NorthWind_7_question_07111_distractor_a,3,3,,question_images_version_150
26,g,565.0,252.0,14,31,26,0,Lit_NorthWind_7_question_07111_distractor_a,4,4,groasă.,question_images_version_150
27,r,579.0,252.0,14,31,27,0,Lit_NorthWind_7_question_07111_distractor_a,4,4,groasă.,question_images_version_150
28,o,593.0,252.0,14,31,28,0,Lit_NorthWind_7_question_07111_distractor_a,4,4,groasă.,question_images_version_150
29,a,607.0,252.0,14,31,29,0,Lit_NorthWind_7_question_07111_distractor_a,4,4,groasă.,question_images_version_150
30,s,621.0,252.0,14,31,30,0,Lit_NorthWind_7_question_07111_distractor_a,4,4,groasă.,question_images_version_150
31,ă,635.0,252.0,14,31,31,0,Lit_NorthWind_7_question_07111_distractor_a,4,4,groasă.,question_images_version_150
32,.,649.0,252.0,14,31,32,0,Lit_NorthWind_7_question_07111_distractor_a,4,4,groasă.,question_images_version_150
0,C,201.0,756.0,14,31,0,0,Lit_NorthWind_7_question_07111_distractor_b,0,0,Călătorul,question_images_version_150
1,ă,215.0,756.0,14,31,1,0,Lit_NorthWind_7_question_07111_distractor_b,0,0,Călătorul,question_images_version_150
2,l,229.0,756.0,14,31,2,0,Lit_NorthWind_7_question_07111_distractor_b,0,0,Călătorul,question_images_version_150
3,ă,243.0,756.0,14,31,3,0,Lit_NorthWind_7_question_07111_distractor_b,0,0,Călătorul,question_images_version_150
4,t,257.0,756.0,14,31,4,0,Lit_NorthWind_7_question_07111_distractor_b,0,0,Călătorul,question_images_version_150
5,o,271.0,756.0,14,31,5,0,Lit_NorthWind_7_question_07111_distractor_b,0,0,Călătorul,question_images_version_150
6,r,285.0,756.0,14,31,6,0,Lit_NorthWind_7_question_07111_distractor_b,0,0,Călătorul,question_images_version_150
7,u,299.0,756.0,14,31,7,0,Lit_NorthWind_7_question_07111_distractor_b,0,0,Călătorul,question_images_version_150
8,l,313.0,756.0,14,31,8,0,Lit_NorthWind_7_question_07111_distractor_b,0,0,Călătorul,question_images_version_150
9, ,327.0,756.0,14,31,9,0,Lit_NorthWind_7_question_07111_distractor_b,0,0,,question_images_version_150
10,p,341.0,756.0,14,31,10,0,Lit_NorthWind_7_question_07111_distractor_b,1,1,purta,question_images_version_150
11,u,355.0,756.0,14,31,11,0,Lit_NorthWind_7_question_07111_distractor_b,1,1,purta,question_images_version_150
12,r,369.0,756.0,14,31,12,0,Lit_NorthWind_7_question_07111_distractor_b,1,1,purta,question_images_version_150
13,t,383.0,756.0,14,31,13,0,Lit_NorthWind_7_question_07111_distractor_b,1,1,purta,question_images_version_150
14,a,397.0,756.0,14,31,14,0,Lit_NorthWind_7_question_07111_distractor_b,1,1,purta,question_images_version_150
15, ,411.0,756.0,14,31,15,0,Lit_NorthWind_7_question_07111_distractor_b,1,1,,question_images_version_150
16,o,425.0,756.0,14,31,16,0,Lit_NorthWind_7_question_07111_distractor_b,2,2,o,question_images_version_150
17, ,439.0,756.0,14,31,17,0,Lit_NorthWind_7_question_07111_distractor_b,2,2,,question_images_version_150
18,j,453.0,756.0,14,31,18,0,Lit_NorthWind_7_question_07111_distractor_b,3,3,jachetă,question_images_version_150
19,a,467.0,756.0,14,31,19,0,Lit_NorthWind_7_question_07111_distractor_b,3,3,jachetă,question_images_version_150
20,c,481.0,756.0,14,31,20,0,Lit_NorthWind_7_question_07111_distractor_b,3,3,jachetă,question_images_version_150
21,h,495.0,756.0,14,31,21,0,Lit_NorthWind_7_question_07111_distractor_b,3,3,jachetă,question_images_version_150
22,e,509.0,756.0,14,31,22,0,Lit_NorthWind_7_question_07111_distractor_b,3,3,jachetă,question_images_version_150
23,t,523.0,756.0,14,31,23,0,Lit_NorthWind_7_question_07111_distractor_b,3,3,jachetă,question_images_version_150
24,ă,537.0,756.0,14,31,24,0,Lit_NorthWind_7_question_07111_distractor_b,3,3,jachetă,question_images_version_150
25, ,551.0,756.0,14,31,25,0,Lit_NorthWind_7_question_07111_distractor_b,3,3,,question_images_version_150
26,s,565.0,756.0,14,31,26,0,Lit_NorthWind_7_question_07111_distractor_b,4,4,strâmtă.,question_images_version_150
27,t,579.0,756.0,14,31,27,0,Lit_NorthWind_7_question_07111_distractor_b,4,4,strâmtă.,question_images_version_150
28,r,593.0,756.0,14,31,28,0,Lit_NorthWind_7_question_07111_distractor_b,4,4,strâmtă.,question_images_version_150
29,â,607.0,756.0,14,31,29,0,Lit_NorthWind_7_question_07111_distractor_b,4,4,strâmtă.,question_images_version_150
30,m,621.0,756.0,14,31,30,0,Lit_NorthWind_7_question_07111_distractor_b,4,4,strâmtă.,question_images_version_150
31,t,635.0,756.0,14,31,31,0,Lit_NorthWind_7_question_07111_distractor_b,4,4,strâmtă.,question_images_version_150
32,ă,649.0,756.0,14,31,32,0,Lit_NorthWind_7_question_07111_distractor_b,4,4,strâmtă.,question_images_version_150
33,.,663.0,756.0,14,31,33,0,Lit_NorthWind_7_question_07111_distractor_b,4,4,strâmtă.,question_images_version_150
0,C,83.0,443.52,14,31,0,0,Lit_NorthWind_7_question_07111_distractor_c,0,0,Călătorul,question_images_version_150
1,ă,97.0,443.52,14,31,1,0,Lit_NorthWind_7_question_07111_distractor_c,0,0,Călătorul,question_images_version_150
2,l,111.0,443.52,14,31,2,0,Lit_NorthWind_7_question_07111_distractor_c,0,0,Călătorul,question_images_version_150
3,ă,125.0,443.52,14,31,3,0,Lit_NorthWind_7_question_07111_distractor_c,0,0,Călătorul,question_images_version_150
4,t,139.0,443.52,14,31,4,0,Lit_NorthWind_7_question_07111_distractor_c,0,0,Călătorul,question_images_version_150
5,o,153.0,443.52,14,31,5,0,Lit_NorthWind_7_question_07111_distractor_c,0,0,Călătorul,question_images_version_150
6,r,167.0,443.52,14,31,6,0,Lit_NorthWind_7_question_07111_distractor_c,0,0,Călătorul,question_images_version_150
7,u,181.0,443.52,14,31,7,0,Lit_NorthWind_7_question_07111_distractor_c,0,0,Călătorul,question_images_version_150
8,l,195.0,443.52,14,31,8,0,Lit_NorthWind_7_question_07111_distractor_c,0,0,Călătorul,question_images_version_150
9, ,209.0,443.52,14,31,9,0,Lit_NorthWind_7_question_07111_distractor_c,0,0,,question_images_version_150
10,p,223.0,443.52,14,31,10,0,Lit_NorthWind_7_question_07111_distractor_c,1,1,purta,question_images_version_150
11,u,237.0,443.52,14,31,11,0,Lit_NorthWind_7_question_07111_distractor_c,1,1,purta,question_images_version_150
12,r,251.0,443.52,14,31,12,0,Lit_NorthWind_7_question_07111_distractor_c,1,1,purta,question_images_version_150
13,t,265.0,443.52,14,31,13,0,Lit_NorthWind_7_question_07111_distractor_c,1,1,purta,question_images_version_150
14,a,279.0,443.52,14,31,14,0,Lit_NorthWind_7_question_07111_distractor_c,1,1,purta,question_images_version_150
15, ,293.0,443.52,14,31,15,0,Lit_NorthWind_7_question_07111_distractor_c,1,1,,question_images_version_150
16,o,307.0,443.52,14,31,16,0,Lit_NorthWind_7_question_07111_distractor_c,2,2,o,question_images_version_150
17, ,321.0,443.52,14,31,17,0,Lit_NorthWind_7_question_07111_distractor_c,2,2,,question_images_version_150
18,p,335.0,443.52,14,31,18,0,Lit_NorthWind_7_question_07111_distractor_c,3,3,pălărie,question_images_version_150
19,ă,349.0,443.52,14,31,19,0,Lit_NorthWind_7_question_07111_distractor_c,3,3,pălărie,question_images_version_150
20,l,363.0,443.52,14,31,20,0,Lit_NorthWind_7_question_07111_distractor_c,3,3,pălărie,question_images_version_150
21,ă,377.0,443.52,14,31,21,0,Lit_NorthWind_7_question_07111_distractor_c,3,3,pălărie,question_images_version_150
22,r,391.0,443.52,14,31,22,0,Lit_NorthWind_7_question_07111_distractor_c,3,3,pălărie,question_images_version_150
23,i,405.0,443.52,14,31,23,0,Lit_NorthWind_7_question_07111_distractor_c,3,3,pălărie,question_images_version_150
24,e,419.0,443.52,14,31,24,0,Lit_NorthWind_7_question_07111_distractor_c,3,3,pălărie,question_images_version_150
25, ,433.0,443.52,14,31,25,0,Lit_NorthWind_7_question_07111_distractor_c,3,3,,question_images_version_150
26,c,447.0,443.52,14,31,26,0,Lit_NorthWind_7_question_07111_distractor_c,4,4,călduroasă.,question_images_version_150
27,ă,461.0,443.52,14,31,27,0,Lit_NorthWind_7_question_07111_distractor_c,4,4,călduroasă.,question_images_version_150
28,l,475.0,443.52,14,31,28,0,Lit_NorthWind_7_question_07111_distractor_c,4,4,călduroasă.,question_images_version_150
29,d,489.0,443.52,14,31,29,0,Lit_NorthWind_7_question_07111_distractor_c,4,4,călduroasă.,question_images_version_150
30,u,503.0,443.52,14,31,30,0,Lit_NorthWind_7_question_07111_distractor_c,4,4,călduroasă.,question_images_version_150
31,r,517.0,443.52,14,31,31,0,Lit_NorthWind_7_question_07111_distractor_c,4,4,călduroasă.,question_images_version_150
32,o,531.0,443.52,14,31,32,0,Lit_NorthWind_7_question_07111_distractor_c,4,4,călduroasă.,question_images_version_150
33,a,545.0,443.52,14,31,33,0,Lit_NorthWind_7_question_07111_distractor_c,4,4,călduroasă.,question_images_version_150
34,s,559.0,443.52,14,31,34,0,Lit_NorthWind_7_question_07111_distractor_c,4,4,călduroasă.,question_images_version_150
35,ă,573.0,443.52,14,31,35,0,Lit_NorthWind_7_question_07111_distractor_c,4,4,călduroasă.,question_images_version_150
36,.,587.0,443.52,14,31,36,0,Lit_NorthWind_7_question_07111_distractor_c,4,4,călduroasă.,question_images_version_150
0,C,83.0,90.0,14,31,0,0,question_07131,0,0,Ce,question_images_version_150
1,e,97.0,90.0,14,31,1,0,question_07131,0,0,Ce,question_images_version_150
2, ,111.0,90.0,14,31,2,0,question_07131,0,0,,question_images_version_150
3,f,125.0,90.0,14,31,3,0,question_07131,1,1,fel,question_images_version_150
4,e,139.0,90.0,14,31,4,0,question_07131,1,1,fel,question_images_version_150
5,l,153.0,90.0,14,31,5,0,question_07131,1,1,fel,question_images_version_150
6, ,167.0,90.0,14,31,6,0,question_07131,1,1,,question_images_version_150
7,d,181.0,90.0,14,31,7,0,question_07131,2,2,de,question_images_version_150
8,e,195.0,90.0,14,31,8,0,question_07131,2,2,de,question_images_version_150
9, ,209.0,90.0,14,31,9,0,question_07131,2,2,,question_images_version_150
10,c,223.0,90.0,14,31,10,0,question_07131,3,3,categorie,question_images_version_150
11,a,237.0,90.0,14,31,11,0,question_07131,3,3,categorie,question_images_version_150
12,t,251.0,90.0,14,31,12,0,question_07131,3,3,categorie,question_images_version_150
13,e,265.0,90.0,14,31,13,0,question_07131,3,3,categorie,question_images_version_150
14,g,279.0,90.0,14,31,14,0,question_07131,3,3,categorie,question_images_version_150
15,o,293.0,90.0,14,31,15,0,question_07131,3,3,categorie,question_images_version_150
16,r,307.0,90.0,14,31,16,0,question_07131,3,3,categorie,question_images_version_150
17,i,321.0,90.0,14,31,17,0,question_07131,3,3,categorie,question_images_version_150
18,e,335.0,90.0,14,31,18,0,question_07131,3,3,categorie,question_images_version_150
19, ,349.0,90.0,14,31,19,0,question_07131,3,3,,question_images_version_150
20,d,363.0,90.0,14,31,20,0,question_07131,4,4,de,question_images_version_150
21,e,377.0,90.0,14,31,21,0,question_07131,4,4,de,question_images_version_150
22, ,391.0,90.0,14,31,22,0,question_07131,4,4,,question_images_version_150
23,t,405.0,90.0,14,31,23,0,question_07131,5,5,text,question_images_version_150
24,e,419.0,90.0,14,31,24,0,question_07131,5,5,text,question_images_version_150
25,x,433.0,90.0,14,31,25,0,question_07131,5,5,text,question_images_version_150
26,t,447.0,90.0,14,31,26,0,question_07131,5,5,text,question_images_version_150
27, ,461.0,90.0,14,31,27,0,question_07131,5,5,,question_images_version_150
28,r,475.0,90.0,14,31,28,0,question_07131,6,6,reprezintă,question_images_version_150
29,e,489.0,90.0,14,31,29,0,question_07131,6,6,reprezintă,question_images_version_150
30,p,503.0,90.0,14,31,30,0,question_07131,6,6,reprezintă,question_images_version_150
31,r,517.0,90.0,14,31,31,0,question_07131,6,6,reprezintă,question_images_version_150
32,e,531.0,90.0,14,31,32,0,question_07131,6,6,reprezintă,question_images_version_150
33,z,545.0,90.0,14,31,33,0,question_07131,6,6,reprezintă,question_images_version_150
34,i,559.0,90.0,14,31,34,0,question_07131,6,6,reprezintă,question_images_version_150
35,n,573.0,90.0,14,31,35,0,question_07131,6,6,reprezintă,question_images_version_150
36,t,587.0,90.0,14,31,36,0,question_07131,6,6,reprezintă,question_images_version_150
37,ă,601.0,90.0,14,31,37,0,question_07131,6,6,reprezintă,question_images_version_150
38, ,615.0,90.0,14,31,38,0,question_07131,6,6,,question_images_version_150
39,t,629.0,90.0,14,31,39,0,question_07131,7,7,textul?,question_images_version_150
40,e,643.0,90.0,14,31,40,0,question_07131,7,7,textul?,question_images_version_150
41,x,657.0,90.0,14,31,41,0,question_07131,7,7,textul?,question_images_version_150
42,t,671.0,90.0,14,31,42,0,question_07131,7,7,textul?,question_images_version_150
43,u,685.0,90.0,14,31,43,0,question_07131,7,7,textul?,question_images_version_150
44,l,699.0,90.0,14,31,44,0,question_07131,7,7,textul?,question_images_version_150
45,?,713.0,90.0,14,31,45,0,question_07131,7,7,textul?,question_images_version_150
0,O,201.0,252.0,14,31,0,0,Lit_NorthWind_7_question_07131_target,0,0,O,question_images_version_150
1, ,215.0,252.0,14,31,1,0,Lit_NorthWind_7_question_07131_target,0,0,,question_images_version_150
2,f,229.0,252.0,14,31,2,0,Lit_NorthWind_7_question_07131_target,1,1,fabulă.,question_images_version_150
3,a,243.0,252.0,14,31,3,0,Lit_NorthWind_7_question_07131_target,1,1,fabulă.,question_images_version_150
4,b,257.0,252.0,14,31,4,0,Lit_NorthWind_7_question_07131_target,1,1,fabulă.,question_images_version_150
5,u,271.0,252.0,14,31,5,0,Lit_NorthWind_7_question_07131_target,1,1,fabulă.,question_images_version_150
6,l,285.0,252.0,14,31,6,0,Lit_NorthWind_7_question_07131_target,1,1,fabulă.,question_images_version_150
7,ă,299.0,252.0,14,31,7,0,Lit_NorthWind_7_question_07131_target,1,1,fabulă.,question_images_version_150
8,.,313.0,252.0,14,31,8,0,Lit_NorthWind_7_question_07131_target,1,1,fabulă.,question_images_version_150
0,O,83.0,443.52,14,31,0,0,Lit_NorthWind_7_question_07131_distractor_a,0,0,O,question_images_version_150
1, ,97.0,443.52,14,31,1,0,Lit_NorthWind_7_question_07131_distractor_a,0,0,,question_images_version_150
2,p,111.0,443.52,14,31,2,0,Lit_NorthWind_7_question_07131_distractor_a,1,1,poveste,question_images_version_150
3,o,125.0,443.52,14,31,3,0,Lit_NorthWind_7_question_07131_distractor_a,1,1,poveste,question_images_version_150
4,v,139.0,443.52,14,31,4,0,Lit_NorthWind_7_question_07131_distractor_a,1,1,poveste,question_images_version_150
5,e,153.0,443.52,14,31,5,0,Lit_NorthWind_7_question_07131_distractor_a,1,1,poveste,question_images_version_150
6,s,167.0,443.52,14,31,6,0,Lit_NorthWind_7_question_07131_distractor_a,1,1,poveste,question_images_version_150
7,t,181.0,443.52,14,31,7,0,Lit_NorthWind_7_question_07131_distractor_a,1,1,poveste,question_images_version_150
8,e,195.0,443.52,14,31,8,0,Lit_NorthWind_7_question_07131_distractor_a,1,1,poveste,question_images_version_150
9, ,209.0,443.52,14,31,9,0,Lit_NorthWind_7_question_07131_distractor_a,1,1,,question_images_version_150
10,d,223.0,443.52,14,31,10,0,Lit_NorthWind_7_question_07131_distractor_a,2,2,de,question_images_version_150
11,e,237.0,443.52,14,31,11,0,Lit_NorthWind_7_question_07131_distractor_a,2,2,de,question_images_version_150
12, ,251.0,443.52,14,31,12,0,Lit_NorthWind_7_question_07131_distractor_a,2,2,,question_images_version_150
13,c,265.0,443.52,14,31,13,0,Lit_NorthWind_7_question_07131_distractor_a,3,3,călătorie.,question_images_version_150
14,ă,279.0,443.52,14,31,14,0,Lit_NorthWind_7_question_07131_distractor_a,3,3,călătorie.,question_images_version_150
15,l,293.0,443.52,14,31,15,0,Lit_NorthWind_7_question_07131_distractor_a,3,3,călătorie.,question_images_version_150
16,ă,307.0,443.52,14,31,16,0,Lit_NorthWind_7_question_07131_distractor_a,3,3,călătorie.,question_images_version_150
17,t,321.0,443.52,14,31,17,0,Lit_NorthWind_7_question_07131_distractor_a,3,3,călătorie.,question_images_version_150
18,o,335.0,443.52,14,31,18,0,Lit_NorthWind_7_question_07131_distractor_a,3,3,călătorie.,question_images_version_150
19,r,349.0,443.52,14,31,19,0,Lit_NorthWind_7_question_07131_distractor_a,3,3,călătorie.,question_images_version_150
20,i,363.0,443.52,14,31,20,0,Lit_NorthWind_7_question_07131_distractor_a,3,3,călătorie.,question_images_version_150
21,e,377.0,443.52,14,31,21,0,Lit_NorthWind_7_question_07131_distractor_a,3,3,călătorie.,question_images_version_150
22,.,391.0,443.52,14,31,22,0,Lit_NorthWind_7_question_07131_distractor_a,3,3,călătorie.,question_images_version_150
0,U,710.2,443.52,14,31,0,0,Lit_NorthWind_7_question_07131_distractor_b,0,0,Un,question_images_version_150
1,n,724.2,443.52,14,31,1,0,Lit_NorthWind_7_question_07131_distractor_b,0,0,Un,question_images_version_150
2, ,738.2,443.52,14,31,2,0,Lit_NorthWind_7_question_07131_distractor_b,0,0,,question_images_version_150
3,b,752.2,443.52,14,31,3,0,Lit_NorthWind_7_question_07131_distractor_b,1,1,buletin,question_images_version_150
4,u,766.2,443.52,14,31,4,0,Lit_NorthWind_7_question_07131_distractor_b,1,1,buletin,question_images_version_150
5,l,780.2,443.52,14,31,5,0,Lit_NorthWind_7_question_07131_distractor_b,1,1,buletin,question_images_version_150
6,e,794.2,443.52,14,31,6,0,Lit_NorthWind_7_question_07131_distractor_b,1,1,buletin,question_images_version_150
7,t,808.2,443.52,14,31,7,0,Lit_NorthWind_7_question_07131_distractor_b,1,1,buletin,question_images_version_150
8,i,822.2,443.52,14,31,8,0,Lit_NorthWind_7_question_07131_distractor_b,1,1,buletin,question_images_version_150
9,n,836.2,443.52,14,31,9,0,Lit_NorthWind_7_question_07131_distractor_b,1,1,buletin,question_images_version_150
10, ,850.2,443.52,14,31,10,0,Lit_NorthWind_7_question_07131_distractor_b,1,1,,question_images_version_150
11,m,864.2,443.52,14,31,11,0,Lit_NorthWind_7_question_07131_distractor_b,2,2,meteo.,question_images_version_150
12,e,878.2,443.52,14,31,12,0,Lit_NorthWind_7_question_07131_distractor_b,2,2,meteo.,question_images_version_150
13,t,892.2,443.52,14,31,13,0,Lit_NorthWind_7_question_07131_distractor_b,2,2,meteo.,question_images_version_150
14,e,906.2,443.52,14,31,14,0,Lit_NorthWind_7_question_07131_distractor_b,2,2,meteo.,question_images_version_150
15,o,920.2,443.52,14,31,15,0,Lit_NorthWind_7_question_07131_distractor_b,2,2,meteo.,question_images_version_150
16,.,934.2,443.52,14,31,16,0,Lit_NorthWind_7_question_07131_distractor_b,2,2,meteo.,question_images_version_150
0,O,201.0,756.0,14,31,0,0,Lit_NorthWind_7_question_07131_distractor_c,0,0,O,question_images_version_150
1, ,215.0,756.0,14,31,1,0,Lit_NorthWind_7_question_07131_distractor_c,0,0,,question_images_version_150
2,p,229.0,756.0,14,31,2,0,Lit_NorthWind_7_question_07131_distractor_c,1,1,poezie.,question_images_version_150
3,o,243.0,756.0,14,31,3,0,Lit_NorthWind_7_question_07131_distractor_c,1,1,poezie.,question_images_version_150
4,e,257.0,756.0,14,31,4,0,Lit_NorthWind_7_question_07131_distractor_c,1,1,poezie.,question_images_version_150
5,z,271.0,756.0,14,31,5,0,Lit_NorthWind_7_question_07131_distractor_c,1,1,poezie.,question_images_version_150
6,i,285.0,756.0,14,31,6,0,Lit_NorthWind_7_question_07131_distractor_c,1,1,poezie.,question_images_version_150
7,e,299.0,756.0,14,31,7,0,Lit_NorthWind_7_question_07131_distractor_c,1,1,poezie.,question_images_version_150
8,.,313.0,756.0,14,31,8,0,Lit_NorthWind_7_question_07131_distractor_c,1,1,poezie.,question_images_version_150
0,C,83.0,90.0,14,31,0,0,question_07111,0,0,Ce,question_images_version_151
1,e,97.0,90.0,14,31,1,0,question_07111,0,0,Ce,question_images_version_151
2, ,111.0,90.0,14,31,2,0,question_07111,0,0,,question_images_version_151
3,p,125.0,90.0,14,31,3,0,question_07111,1,1,purta,question_images_version_151
4,u,139.0,90.0,14,31,4,0,question_07111,1,1,purta,question_images_version_151
5,r,153.0,90.0,14,31,5,0,question_07111,1,1,purta,question_images_version_151
6,t,167.0,90.0,14,31,6,0,question_07111,1,1,purta,question_images_version_151
7,a,181.0,90.0,14,31,7,0,question_07111,1,1,purta,question_images_version_151
8, ,195.0,90.0,14,31,8,0,question_07111,1,1,,question_images_version_151
9,c,209.0,90.0,14,31,9,0,question_07111,2,2,călătorul,question_images_version_151
10,ă,223.0,90.0,14,31,10,0,question_07111,2,2,călătorul,question_images_version_151
11,l,237.0,90.0,14,31,11,0,question_07111,2,2,călătorul,question_images_version_151
12,ă,251.0,90.0,14,31,12,0,question_07111,2,2,călătorul,question_images_version_151
13,t,265.0,90.0,14,31,13,0,question_07111,2,2,călătorul,question_images_version_151
14,o,279.0,90.0,14,31,14,0,question_07111,2,2,călătorul,question_images_version_151
15,r,293.0,90.0,14,31,15,0,question_07111,2,2,călătorul,question_images_version_151
16,u,307.0,90.0,14,31,16,0,question_07111,2,2,călătorul,question_images_version_151
17,l,321.0,90.0,14,31,17,0,question_07111,2,2,călătorul,question_images_version_151
18, ,335.0,90.0,14,31,18,0,question_07111,2,2,,question_images_version_151
19,c,349.0,90.0,14,31,19,0,question_07111,3,3,când,question_images_version_151
20,â,363.0,90.0,14,31,20,0,question_07111,3,3,când,question_images_version_151
21,n,377.0,90.0,14,31,21,0,question_07111,3,3,când,question_images_version_151
22,d,391.0,90.0,14,31,22,0,question_07111,3,3,când,question_images_version_151
23, ,405.0,90.0,14,31,23,0,question_07111,3,3,,question_images_version_151
24,s,419.0,90.0,14,31,24,0,question_07111,4,4,s-a,question_images_version_151
25,-,433.0,90.0,14,31,25,0,question_07111,4,4,s-a,question_images_version_151
26,a,447.0,90.0,14,31,26,0,question_07111,4,4,s-a,question_images_version_151
27, ,461.0,90.0,14,31,27,0,question_07111,4,4,,question_images_version_151
28,î,475.0,90.0,14,31,28,0,question_07111,5,5,întâlnit,question_images_version_151
29,n,489.0,90.0,14,31,29,0,question_07111,5,5,întâlnit,question_images_version_151
30,t,503.0,90.0,14,31,30,0,question_07111,5,5,întâlnit,question_images_version_151
31,â,517.0,90.0,14,31,31,0,question_07111,5,5,întâlnit,question_images_version_151
32,l,531.0,90.0,14,31,32,0,question_07111,5,5,întâlnit,question_images_version_151
33,n,545.0,90.0,14,31,33,0,question_07111,5,5,întâlnit,question_images_version_151
34,i,559.0,90.0,14,31,34,0,question_07111,5,5,întâlnit,question_images_version_151
35,t,573.0,90.0,14,31,35,0,question_07111,5,5,întâlnit,question_images_version_151
36, ,587.0,90.0,14,31,36,0,question_07111,5,5,,question_images_version_151
37,p,601.0,90.0,14,31,37,0,question_07111,6,6,prima,question_images_version_151
38,r,615.0,90.0,14,31,38,0,question_07111,6,6,prima,question_images_version_151
39,i,629.0,90.0,14,31,39,0,question_07111,6,6,prima,question_images_version_151
40,m,643.0,90.0,14,31,40,0,question_07111,6,6,prima,question_images_version_151
41,a,657.0,90.0,14,31,41,0,question_07111,6,6,prima,question_images_version_151
42, ,671.0,90.0,14,31,42,0,question_07111,6,6,,question_images_version_151
43,d,685.0,90.0,14,31,43,0,question_07111,7,7,dată,question_images_version_151
44,a,699.0,90.0,14,31,44,0,question_07111,7,7,dată,question_images_version_151
45,t,713.0,90.0,14,31,45,0,question_07111,7,7,dată,question_images_version_151
46,ă,727.0,90.0,14,31,46,0,question_07111,7,7,dată,question_images_version_151
47, ,741.0,90.0,14,31,47,0,question_07111,7,7,,question_images_version_151
48,c,755.0,90.0,14,31,48,0,question_07111,8,8,cu,question_images_version_151
49,u,769.0,90.0,14,31,49,0,question_07111,8,8,cu,question_images_version_151
50, ,783.0,90.0,14,31,50,0,question_07111,8,8,,question_images_version_151
51,V,797.0,90.0,14,31,51,0,question_07111,9,9,Vântul,question_images_version_151
52,â,811.0,90.0,14,31,52,0,question_07111,9,9,Vântul,question_images_version_151
53,n,825.0,90.0,14,31,53,0,question_07111,9,9,Vântul,question_images_version_151
